时间,dynamic_lock_only,fixed_lock,ppo,rule_only
2026-03-14 02:00:00,2617659895.254812,2616899503.478985,2621761964.986633,2964941902.437283
2026-03-14 02:15:00,2619594735.374192,2618788408.679822,2623944609.2577424,2967706904.2638135
2026-03-14 02:30:00,2621471595.3381915,2620620360.8312616,2626063732.466137,2970408271.006432
2026-03-14 02:45:00,2623341352.510985,2622445760.7203026,2628172782.9569945,2973099503.9161525
2026-03-14 03:00:00,2625190391.339703,2624250885.975054,2630258721.4318085,2975791830.923064
2026-03-14 03:15:00,2627005263.878342,2626023985.447391,2632298946.264264,2978387912.190633
2026-03-14 03:30:00,2628785184.4939466,2627762369.377855,2634302943.9731417,2980997821.9583635
2026-03-14 03:45:00,2630580349.4345074,2629516297.7576704,2636320566.932128,2983621323.6587625
2026-03-14 04:00:00,2632328351.9210634,2631223578.941293,2638288247.7864866,2986211587.6742845
2026-03-14 04:15:00,2634079649.827029,2632934415.824345,2640257819.933033,2988771642.235138
2026-03-14 04:30:00,2635818015.25781,2634632354.7394156,2642214273.4491014,2991341480.727186
2026-03-14 04:45:00,2637571323.717728,2636344997.7876015,2644186958.7617188,2993918173.8023357
2026-03-14 05:00:00,2639340156.999926,2638073091.3348603,2646175569.846477,2996274681.6990194
2026-03-14 05:15:00,2641122010.5321546,2639813298.591432,2648182091.6776614,2998646586.1358323
2026-03-14 05:30:00,2642958171.2898507,2641607501.8198166,2650244599.847945,3001074511.4646673
2026-03-14 05:45:00,2644821391.3967905,2643428353.864607,2652336382.0604525,3003531756.4098406
2026-03-14 06:00:00,2646741714.3439245,2645305943.8315134,2654487235.729136,3005517017.4377127
2026-03-14 06:15:00,2648650152.1043677,2647170251.917061,2656633738.930869,3007546132.5396733
2026-03-14 06:30:00,2650625981.5213065,2649100651.5447326,2658854647.489112,3009623135.898692
2026-03-14 06:45:00,2652715993.3747005,2651142740.5777087,2661203187.58722,3011807011.539211
2026-03-14 07:00:00,2654929073.7175474,2653305215.4117103,2663689268.4183626,3014131664.422559
2026-03-14 07:15:00,2657322538.9403796,2655640610.5173035,2666396003.2974696,3016592150.578471
2026-03-14 07:30:00,2659723987.334916,2657983764.5625677,2669111931.0081806,3019063225.1978097
2026-03-14 07:45:00,2662090355.463809,2660292448.25332,2671789488.1783223,3021518865.2352357
2026-03-14 08:00:00,2664325136.5108633,2662471461.298683,2674325119.7066875,3023942698.39302
2026-03-14 08:15:00,2666361541.4708853,2664461974.687847,2676609094.97158,3026215215.096708
2026-03-14 08:30:00,2668275773.3395085,2666333063.5854497,2678756069.330575,3028352835.464145
2026-03-14 08:45:00,2670018839.497105,2668036582.87828,2680712478.1387677,3030330436.2914577
2026-03-14 09:00:00,2671639359.4150014,2669620585.316048,2682529998.1488247,3032127710.9032135
2026-03-14 09:15:00,2672501346.522577,2670563977.532369,2682952830.805741,3032537214.297456
2026-03-14 09:30:00,2673296484.7254047,2671432628.764195,2683351389.7967296,3032930795.911115
2026-03-14 09:45:00,2674043601.796745,2672246182.3415165,2683740103.228082,3033315317.5448503
2026-03-14 10:00:00,2674765073.4089456,2673026869.645876,2684142125.174764,3033828801.7172856
2026-03-14 10:15:00,2675353309.05976,2673693341.1156006,2684308303.677016,3034060781.745278
2026-03-14 10:30:00,2675918550.701907,2674330680.9927435,2684484598.4671636,3034281964.139267
2026-03-14 10:45:00,2676472976.266303,2674955615.2681575,2684658652.1515746,3034505211.1825914
2026-03-14 11:00:00,2677029144.969345,2675582494.8182144,2684833358.515763,3034702375.6923175
2026-03-14 11:15:00,2677556908.235113,2676180316.583007,2684983178.6508446,3034877219.6381106
2026-03-14 11:30:00,2678066650.6665473,2676755652.1455274,2685139067.1793323,3035045499.4806066
2026-03-14 11:45:00,2678546329.0020556,2677294868.7202067,2685297555.811648,3035210507.0529804
2026-03-14 12:00:00,2678993247.2370715,2677794535.262488,2685459913.848202,3035362248.299179
2026-03-14 12:15:00,2679611831.0428004,2678476295.7553368,2685737679.6910987,3035623353.4229503
2026-03-14 12:30:00,2680210414.4352217,2679137054.342892,2686000847.8487196,3035869972.039179
2026-03-14 12:45:00,2680813501.700492,2679797943.3153577,2686292113.4438066,3036145173.602974
2026-03-14 13:00:00,2681394972.457379,2680430903.6235275,2686595814.587006,3036435030.5916834
2026-03-14 13:15:00,2681772328.969721,2680858683.879167,2686701151.1778784,3036532957.865993
2026-03-14 13:30:00,2682142198.495394,2681277525.4441586,2686806832.2594132,3036631390.787679
2026-03-14 13:45:00,2682508021.332365,2681691217.7604628,2686914414.609712,3036731847.3756332
2026-03-14 14:00:00,2682840783.02696,2682067447.882452,2687012678.0811887,3036823622.8127875
2026-03-14 14:15:00,2683409906.6767316,2682679479.4916263,2687350327.052888,3037145806.0979977
2026-03-14 14:30:00,2684027516.6072392,2683343470.445488,2687717726.239303,3037497354.045786
2026-03-14 14:45:00,2684630084.149754,2683995671.5633116,2688052536.5631995,3037815952.058418
2026-03-14 15:00:00,2685205398.3929024,2684627951.4056664,2688320539.6705766,3038321226.527998
2026-03-14 15:15:00,2685892566.096038,2685378874.639914,2688663766.73321,3038968798.18099
2026-03-14 15:30:00,2686598219.1477404,2686156800.49861,2688979531.1729813,3039644777.977565
2026-03-14 15:45:00,2687348620.888202,2686991079.4899035,2689277442.049176,3040339899.571447
2026-03-14 16:00:00,2688148861.412538,2687884817.100937,2689573295.7803497,3041624187.2728167
2026-03-14 16:15:00,2689409424.981451,2689183953.3320312,2690625772.2091317,3044122829.501382
2026-03-14 16:30:00,2690826235.4769125,2690643418.6644444,2691812473.5409517,3046639667.3327208
2026-03-14 16:45:00,2692408216.184725,2692272386.658157,2693140972.912698,3049176472.383409
2026-03-14 17:00:00,2694081222.410494,2693996668.651689,2694537362.8182983,3051235206.709342
2026-03-14 17:15:00,2695741147.4251413,2695732859.907848,2695785855.9227014,3053213511.529033
2026-03-14 17:30:00,2697418758.4045234,2697494772.110442,2697008688.8428154,3055395398.3952413
2026-03-14 17:45:00,2699110511.490817,2699276751.2504706,2698213701.309585,3057726301.6426983
2026-03-14 18:00:00,2700812495.200366,2701073746.453792,2699403128.4855576,3058907205.7784967
2026-03-14 18:15:00,2703187049.1177135,2703418866.442414,2701936469.0073276,3061444979.4411345
2026-03-14 18:30:00,2705601090.9388146,2705802577.7739983,2704514134.0907407,3064027177.194515
2026-03-14 18:45:00,2708061729.8951297,2708232135.506159,2707142446.2819376,3066660105.396312
2026-03-14 19:00:00,2710622508.5811496,2710761022.822732,2709875268.6768365,3069428033.882515
2026-03-14 19:15:00,2713252668.3104744,2713355239.1931853,2712699331.2982917,3072283873.7245407
2026-03-14 19:30:00,2715862019.0258102,2715928445.4637246,2715503669.699827,3075086203.8647857
2026-03-14 19:45:00,2718489663.2548466,2718519982.763995,2718326099.22811,3077864652.293017
2026-03-14 20:00:00,2721104403.9325128,2721098793.5885615,2721134669.9386034,3080645562.6623607
2026-03-14 20:15:00,2723554867.751291,2723539478.0553393,2723637890.224654,3083140184.185221
2026-03-14 20:30:00,2726051960.844296,2726026795.488524,2726187719.8668094,3085586323.4658537
2026-03-14 20:45:00,2728514536.2530804,2728479691.644389,2728702511.7404327,3088018597.3773513
2026-03-14 21:00:00,2730934639.4253144,2730890245.200218,2731174132.0300913,3090436068.9190726
2026-03-14 21:15:00,2733583064.774751,2733483059.8054123,2734122559.507343,3093307055.3035727
2026-03-14 21:30:00,2736178537.806415,2736023966.6985173,2737012399.35422,3096128017.362323
2026-03-14 21:45:00,2738718427.026056,2738510334.385283,2739841020.0764723,3098901586.589573
2026-03-14 22:00:00,2741097610.9934697,2740838480.176389,2742495538.634363,3101585302.38796
2026-03-14 22:15:00,2743178180.524543,2742909633.3967752,2744626906.1412725,3103736574.174414
2026-03-14 22:30:00,2745190368.2650046,2744912736.992762,2746688099.927402,3105817635.365618
2026-03-14 22:45:00,2747118471.1183357,2746832128.1163816,2748663199.7682033,3107812561.2689476
2026-03-14 23:00:00,2748965760.933839,2748671075.378548,2750555494.983051,3109803963.382747
2026-03-14 23:15:00,2750393918.2244515,2750158127.9744554,2751665930.992509,3111354521.3744636
2026-03-14 23:30:00,2751760609.155956,2751580979.8836555,2752729651.463208,3112812000.191128
2026-03-14 23:45:00,2753119842.6801987,2752993677.514538,2753800463.280964,3114162767.515404
2026-03-15 00:00:00,2754739506.090186,2754638954.7990623,2755281948.0535793,3115642254.48419
2026-03-15 00:15:00,2756944605.2211256,2756802542.6107373,2757710987.4370255,3118085937.981831
2026-03-15 00:30:00,2759129361.1008997,2758946305.2929873,2760116888.468707,3120506425.609923
2026-03-15 00:45:00,2761240364.188791,2761017948.116216,2762440227.5594864,3122844170.021799
2026-03-15 01:00:00,2763252406.1525607,2762992434.747616,2764654868.495369,3125332939.670301
2026-03-15 01:15:00,2765113624.8323693,2764835973.14303,2766611466.638461,3127506990.7701645
2026-03-15 01:30:00,2766919327.9379067,2766624583.554524,2768509379.3458123,3129613479.1104107
2026-03-15 01:45:00,2768677633.0607867,2768365921.7483125,2770359215.6089277,3131741022.351324
2026-03-15 02:00:00,2770387036.2509065,2770058817.7730184,2772157669.6617117,3133681936.183881
2026-03-15 02:15:00,2772004676.514466,2771669917.5055604,2773810593.9922094,3135492360.208912
2026-03-15 02:30:00,2773592711.936278,2773251490.047253,2775433494.57927,3137299867.560036
2026-03-15 02:45:00,2775177314.2393193,2774829700.4771466,2777052578.9877253,3139103550.849922
2026-03-15 03:00:00,2776725693.9338465,2776371788.3726783,2778634900.919713,3140817129.431635
2026-03-15 03:15:00,2778182252.9689875,2777833097.5985084,2780065834.19973,3142350349.0783787
2026-03-15 03:30:00,2779636272.743138,2779291825.8330607,2781494453.3402705,3143896615.493917
2026-03-15 03:45:00,2781075313.0331926,2780735567.2004666,2782908132.8259063,3145427943.0741587
2026-03-15 04:00:00,2782493181.5029416,2782158082.1771913,2784300934.8809085,3146925689.279416
2026-03-15 04:15:00,2783914945.0828505,2783584058.134766,2785699974.0344477,3148430290.369614
2026-03-15 04:30:00,2785328974.6359196,2785002294.514056,2787091309.1094093,3149927187.997512
2026-03-15 04:45:00,2786750915.3636384,2786428447.619441,2788490525.410759,3151431966.23552
2026-03-15 05:00:00,2788182432.1770577,2787864193.757041,2789899226.3767967,3152837779.706669
2026-03-15 05:15:00,2789568646.7731643,2789265301.244887,2791205098.598925,3154138792.8783436
2026-03-15 05:30:00,2790963454.015931,2790675148.6728454,2792518768.8667846,3155457817.8471437
2026-03-15 05:45:00,2792371954.5769835,2792098836.7125416,2793845337.852,3156789725.1819434
2026-03-15 06:00:00,2793816934.936851,2793559309.2961264,2795206742.6341076,3158147208.7083664
2026-03-15 06:15:00,2795310667.9121227,2795068517.776441,2796616990.2235036,3159523433.271521
2026-03-15 06:30:00,2796844833.550603,2796618605.6724195,2798065260.389911,3160941658.1775947
2026-03-15 06:45:00,2798471868.1546526,2798262612.898628,2799600733.141451,3162460823.2747273
2026-03-15 07:00:00,2800168484.2009373,2799976930.2699656,2801201856.2168503,3164049216.4005094
2026-03-15 07:15:00,2802151915.9623613,2801944902.4656587,2803268687.3766747,3166123854.9920716
2026-03-15 07:30:00,2804174016.379267,2803951241.9197135,2805375813.1327705,3168238821.638634
2026-03-15 07:45:00,2806260772.451307,2806021733.0799537,2807550313.186933,3170421218.5276966
2026-03-15 08:00:00,2808377673.4429426,2808122134.199669,2809756225.695178,3172633717.613107
2026-03-15 08:15:00,2810807537.083352,2810509393.780746,2812415924.5702605,3175024152.615877
2026-03-15 08:30:00,2813246605.688746,2812905333.8154507,2815087657.980855,3177464079.6240253
2026-03-15 08:45:00,2815714304.2135434,2815329549.9325333,2817789930.148114,3179914973.875316
2026-03-15 09:00:00,2818144552.131106,2817716492.360894,2820453797.2895083,3182731932.4926867
2026-03-15 09:15:00,2820269712.9600496,2819850705.7141953,2822530122.6531777,3184985989.8078327
2026-03-15 09:30:00,2822364757.6569877,2821954666.2753735,2824577069.12234,3187210683.399399
2026-03-15 09:45:00,2824390736.3026123,2823989417.9732184,2826555719.965227,3189367097.218552
2026-03-15 10:00:00,2826436402.979419,2826043821.669675,2828554253.22346,3192486774.978994
2026-03-15 10:15:00,2828387904.2859592,2828010163.6036353,2830425694.105259,3195525375.6381454
2026-03-15 10:30:00,2830297250.8330574,2829934248.5999875,2832255531.446052,3198522384.0993047
2026-03-15 10:45:00,2832196842.33362,2831848754.3563557,2834074665.3203535,3201505552.8595605
2026-03-15 11:00:00,2834115148.6063495,2833782119.88773,2835911731.7230115,3205056499.7903867
2026-03-15 11:15:00,2836155789.0800743,2835826123.0627694,2837934231.501745,3208809126.8182263
2026-03-15 11:30:00,2838227197.776858,2837900862.0349374,2839987674.4310308,3212492457.7358437
2026-03-15 11:45:00,2840277147.726137,2839954055.900746,2842020124.4911346,3216094637.4157643
2026-03-15 12:00:00,2842281745.05541,2841961808.6369934,2844007699.411888,3218553094.5871234
2026-03-15 12:15:00,2844779155.5097294,2844404263.1273885,2846801579.664228,3221677118.597038
2026-03-15 12:30:00,2847257044.6375556,2846827103.42336,2849576439.582775,3224828940.95128
2026-03-15 12:45:00,2849752900.284461,2849269773.059851,2852359216.6962337,3227796769.5463395
2026-03-15 13:00:00,2852174509.7029386,2851639370.9741015,2855061411.497112,3232252272.600887
2026-03-15 13:15:00,2854392629.35024,2853851572.059224,2857311459.888966,3236084951.6866236
2026-03-15 13:30:00,2856565941.783261,2856019150.552093,2859515705.089919,3239842093.9535413
2026-03-15 13:45:00,2858757454.780061,2858205015.4940314,2861737687.5310626,3243525052.184575
2026-03-15 14:00:00,2860880412.786021,2860322483.1104608,2863890264.427479,3247096836.466931
2026-03-15 14:15:00,2862813685.992979,2862271039.904629,2865741087.5837092,3250377066.71706
2026-03-15 14:30:00,2864715700.193189,2864188545.304256,2867559531.7319293,3253732418.5096674
2026-03-15 14:45:00,2866599023.127992,2866087632.750748,2869357810.182701,3257164204.6526933
2026-03-15 15:00:00,2868549979.7494416,2868054592.1561236,2871222436.9178267,3259825450.6251802
2026-03-15 15:15:00,2870912053.9844046,2870367326.9283223,2873850681.72857,3263316304.9387174
2026-03-15 15:30:00,2873329600.2117476,2872734564.8069725,2876539625.3605027,3266840686.912999
2026-03-15 15:45:00,2875809665.4936037,2875162655.1510253,2879300078.760634,3270455638.910018
2026-03-15 16:00:00,2878292050.113534,2877591611.50426,2882070691.7420535,3273819034.953648
2026-03-15 16:15:00,2880805740.323085,2880049271.4198666,2884886647.4154863,3277261086.265662
2026-03-15 16:30:00,2883405007.1718736,2882591021.334685,2887796199.674255,3280750603.1523027
2026-03-15 16:45:00,2886119451.228322,2885246301.4665666,2890829814.12667,3284272335.1194043
2026-03-15 17:00:00,2888876190.543813,2887942319.554502,2893914124.9882445,3288379332.7375107
2026-03-15 17:15:00,2891566678.9678288,2890593179.1760154,2896818398.090659,3292302398.234008
2026-03-15 17:30:00,2894244754.298921,2893230873.1604447,2899714317.8345156,3296336725.670052
2026-03-15 17:45:00,2896898128.664842,2895842601.559516,2902592358.833479,3300561865.5813413
2026-03-15 18:00:00,2899662880.041707,2898564300.490444,2905589364.3469234,3303483809.8591766
2026-03-15 18:15:00,2902615526.1418786,2901451795.2048264,2908893481.275854,3306642758.3171587
2026-03-15 18:30:00,2905661755.333544,2904431667.937145,2912297682.2815857,3309820670.3560886
2026-03-15 18:45:00,2908685381.6685653,2907388181.7388334,2915683359.2073226,3313091798.046149
2026-03-15 19:00:00,2911729167.770874,2910364039.883303,2919093594.8540015,3316404775.28407
2026-03-15 19:15:00,2914811999.0287995,2913367284.066102,2922605772.854355,3319873365.2507586
2026-03-15 19:30:00,2917906642.051298,2916382255.429928,2926130218.9203815,3323337090.9439764
2026-03-15 19:45:00,2921020173.6127887,2919416154.603678,2929673341.671318,3326778702.477333
2026-03-15 20:00:00,2924103898.4926004,2922420833.13889,2933183496.2258096,3330233712.725241
2026-03-15 20:15:00,2927195941.056417,2925434094.872514,2936700536.099241,3333682612.9088826
2026-03-15 20:30:00,2930291706.550237,2928451364.6585793,2940219760.7585783,3337104248.3711596
2026-03-15 20:45:00,2933354379.9811316,2931436181.656237,2943702444.674013,3340506192.7220488
2026-03-15 21:00:00,2936471344.5380645,2934476094.125337,2947235080.530033,3343835887.4985332
2026-03-15 21:15:00,2939382856.9641066,2937325417.118507,2950482084.998904,3347029501.3181777
2026-03-15 21:30:00,2942232065.106937,2940113661.3081627,2953660174.1146717,3350165568.911006
2026-03-15 21:45:00,2944991971.458266,2942814283.2482142,2956739900.849126,3353226681.0226283
2026-03-15 22:00:00,2947645210.0765605,2945410378.3829107,2959701410.232427,3356182438.8486094
2026-03-15 22:15:00,2949915970.027612,2947677305.3486743,2961992847.909664,3358481386.969547
2026-03-15 22:30:00,2952116560.3998685,2949874181.180114,2964213477.0381713,3360709513.3929844
2026-03-15 22:45:00,2954229991.710784,2951984045.072501,2966346153.427783,3362849670.745172
2026-03-15 23:00:00,2956228919.941115,2953979599.162604,2968363284.0623755,3364873184.228297
2026-03-15 23:15:00,2957999065.975354,2955777738.851669,2969982413.307909,3366495214.117422
2026-03-15 23:30:00,2959695808.0921474,2957501313.7902894,2971534400.9576783,3368050231.277297
2026-03-15 23:45:00,2961328976.3530293,2959160309.495734,2973028238.4394016,3369547209.878172
